especie,cenario,desvio_termico,desvio_bpm,variabilidade_bpm,queda_atividade,fragmentacao_repouso,taquicardia_repouso,risco
bovino,saudavel,0.0,0.0,0.035233487256876306,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.027815872599729143,0.0,1.0,0.0,0
gato,letargia,0.0,0.0,0.02950867398093602,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.025279447272951394,0.002204206139809095,0.0,0.0,0
bovino,hipotermia_choque,0.2576108216514399,0.0,0.20485457863532036,0.8559377740086144,0.0,0.0,1
ave,saudavel,0.0,0.0,0.021515148386092205,0.0,0.0,0.0,0
ave,letargia,0.0,0.0,0.026514377358663816,0.1581947260678659,1.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.04177325130132735,0.78566594812975,0.0,1.0,1
gato,hipotermia_choque,1.0,0.22093339548372404,0.23396718634175848,0.8475741981978184,0.0,0.0,1
gato,hipotermia_choque,1.0,0.015808121887285864,0.1890035413598806,0.86886548212668,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.032068363875554735,0.0,0.3448275862068965,0.0,0
cao,febre,0.3857203585706215,0.0,0.1288045440551014,0.1605716702767238,1.0,0.16666666666666666,1
bovino,letargia,0.0,0.0,0.04157048350363095,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.02488025560169926,0.0,0.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8485605961416369,0.0485625346813013,0.7672588604496535,0.0,1.0,1
cao,hipotermia_choque,0.3363824715031045,0.0,0.23564281991005126,0.8451226924797498,0.0,0.0,1
coelho,febre,0.8311282632762509,0.0,0.11407819565272896,0.12413300611497369,1.0,0.0,1
bovino,febre,0.7443638656814358,0.0,0.08162905174122216,0.1781533535355564,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.03149804913776236,0.0036337586539620936,1.0,0.0,0
bovino,febre,0.4234537820403166,0.0,0.10757374156541742,0.19175230766653895,0.8620689655172414,0.26666666666666666,1
ave,letargia,0.0,0.0,0.031114735813829338,0.21066849548021416,1.0,0.0,1
bovino,letargia,0.0,0.0,0.039465413241210986,0.0,1.0,0.0,1
ave,saudavel,0.0,0.0,0.02057152739439138,0.03430783645209812,0.0,0.0,0
gato,saudavel,0.0,0.0,0.021121519643945732,0.023420410056935848,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03912640862295238,0.0,1.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.04217276333840711,0.7398433299327571,0.0,1.0,1
cao,febre,0.0,0.0,0.0949396658847125,0.2805320909496132,1.0,0.0,1
bovino,taquicardia_repouso,0.0,0.9817336432641277,0.04210463441704022,0.7395817060747611,0.0,1.0,1
cao,taquicardia_repouso,0.0,0.928015037962806,0.04029847800152534,0.7540253943238547,0.0,1.0,1
gato,hipotermia_choque,0.36410546737416793,0.11140342260301717,0.1816805375848852,0.8956791196951431,0.0,0.0,1
gato,atividade_intensa,0.0,0.46961219124360554,0.06423311853371814,0.0,0.0,0.0,0
ave,hipotermia_choque,0.701719652711013,0.0,0.17103442964316637,0.901944613071756,0.0,0.0,1
cao,saudavel,0.0,0.0,0.04008431645207362,0.08482643641421983,1.0,0.0,0
coelho,atividade_intensa,0.0,0.3745662119581159,0.054428462271596714,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02409072348527151,0.008672818348703704,0.0,0.0,0
cao,hipotermia_choque,0.17048071072293025,0.0,0.24720516185541486,0.8604939000714299,0.0,0.0,1
cao,letargia,0.0,0.0,0.03608418266335748,0.0,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8672808311233258,0.03862284055055052,0.8116360839461914,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.03817858738639051,0.007029112577485175,0.0,0.0,0
cao,letargia,0.0,0.0,0.038194621219546754,0.03685027108783079,1.0,0.0,1
cao,febre,0.6409954747816042,0.0,0.10975239335771522,0.22385400879116146,1.0,0.03333333333333333,1
coelho,atividade_intensa,0.0,0.32552400674645265,0.05732191535937422,0.0,0.0,0.0,0
ave,letargia,0.0,0.0,0.02688112964851851,0.0,1.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.06260561813364732,0.7524381613015486,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.05282633183246215,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.021814421416581988,0.0,1.0,0.0,0
coelho,atividade_intensa,0.0,0.3574155632495166,0.058105575316183045,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.024010641614131228,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02501461964503536,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03383119227004665,0.022593438565504553,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02530424878764571,0.0,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.019480948082848438,0.09477928749450071,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.03910245235385842,0.012442498171890581,0.3448275862068965,0.0,0
gato,letargia,0.0,0.0,0.024251663413286894,0.0,1.0,0.0,1
ave,atividade_intensa,0.0,0.5871233999158205,0.053436603061953816,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.026399365584728354,0.016473283197245392,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.04235667179775585,0.8139572600034313,0.0,1.0,1
cao,saudavel,0.0,0.0,0.045114409439979596,0.05047760759861164,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.039901623959419284,0.8170674234674857,0.0,1.0,1
bovino,febre,0.3538868710591412,0.0,0.1213226154623394,0.19128047131258952,1.0,0.3,1
coelho,hipotermia_choque,0.39536716571127317,0.0,0.2560336035650109,0.9166539868520963,0.0,0.0,1
ave,atividade_intensa,0.0,0.5883486331459282,0.05880586589276131,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.041550061854284975,0.013485856410884955,0.3448275862068965,0.0,0
cao,febre,0.0011775666804514362,0.0,0.12834193099330596,0.21881197274504982,1.0,0.23333333333333334,1
coelho,hipotermia_choque,0.2872036356925207,0.0,0.2826118959933563,0.9087656618157575,0.0,0.0,1
cao,atividade_intensa,0.0,0.40627563907564346,0.0529933724158236,0.0,0.0,0.0,0
cao,letargia,0.0,0.0,0.04736749699924469,0.0,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.03100806252785927,0.007845066877462448,1.0,0.0,0
coelho,hipotermia_choque,0.7414002303402849,0.0,0.2821365096305084,0.8958175308615905,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.032471087358468737,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.03483061326427481,0.0,0.689655172413793,0.0,0
coelho,saudavel,0.0,0.0,0.041527550701887316,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.034764557355842114,0.0,1.0,0.0,0
gato,febre,0.8399567293070218,0.0,0.07277164862089515,0.18226725359146156,1.0,0.03333333333333333,1
gato,saudavel,0.0,0.0,0.024972750597933677,0.034182654692804904,1.0,0.0,0
coelho,letargia,0.0,0.0,0.0401648128154615,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04221316998264338,0.031969125966637035,0.689655172413793,0.0,0
gato,atividade_intensa,0.0,0.5543381162726617,0.06048854767836741,0.0,0.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8225082539513964,0.04488721936208871,0.7928427904705273,0.0,1.0,1
ave,atividade_intensa,0.0,0.5339367964480364,0.059644058065641624,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02610614490140204,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03251842798714511,0.09685040139293688,1.0,0.0,0
bovino,hipotermia_choque,1.0,0.0,0.254458681231942,0.8331094215504499,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.031917270231952476,0.0729905791524933,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03213273702770267,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.04805534503797194,0.005513548425900017,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.01854172180274387,0.0,0.3448275862068965,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.0387608774087489,0.7527834039350896,0.0,1.0,1
ave,saudavel,0.0,0.0,0.025999424713221562,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.025799238911335717,0.0,1.0,0.0,0
ave,hipotermia_choque,0.3604313899004339,0.0,0.15991552571726564,0.8975541202699752,0.0,0.0,1
cao,febre,0.0,0.0,0.10934402389246421,0.10910116821212679,1.0,0.0,1
bovino,saudavel,0.0,0.0,0.0306288651929833,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04083358096286625,0.001706892152178674,1.0,0.0,0
ave,letargia,0.0,0.0,0.03146853598383696,0.0,1.0,0.0,1
ave,hipotermia_choque,0.2972131530485953,0.10693931158003855,0.22764678073384204,0.9211229154340336,0.0,0.0,1
cao,saudavel,0.0,0.0,0.04575624796026594,0.0,0.689655172413793,0.0,0
cao,letargia,0.0,0.0,0.046892864862267805,0.0,1.0,0.0,1
bovino,taquicardia_repouso,0.0,0.9682244429332427,0.04657690396780619,0.6084764603576936,0.0,1.0,1
cao,taquicardia_repouso,0.0,0.9107703317550673,0.05107060857560342,0.6712967539217202,0.0,1.0,1
coelho,letargia,0.0,0.0,0.04820007057891508,0.0,1.0,0.0,1
ave,hipotermia_choque,0.5608838053926846,0.0,0.18301354273788792,0.925527996480487,0.0,0.0,1
cao,taquicardia_repouso,0.0,0.9129590931738008,0.050909819626359584,0.7460914594552828,0.0,1.0,1
cao,atividade_intensa,0.0,0.3114052724422436,0.04696879918059784,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.021189431206771057,0.02134299634993897,1.0,0.0,0
coelho,hipotermia_choque,1.0,0.0,0.2304788348916839,0.8907593440426015,0.0,0.0,1
gato,febre,0.6156865430240173,0.0,0.0668078286731298,0.09797665833666691,1.0,0.03333333333333333,1
gato,saudavel,0.0,0.0,0.024305046327959323,0.0,1.0,0.0,0
bovino,febre,0.18540723288786398,0.0,0.10433872778274973,0.10860320096338905,1.0,0.16666666666666666,1
cao,hipotermia_choque,0.34823656309223483,0.0,0.2810840480754838,0.8344564582433168,0.0,0.0,1
ave,atividade_intensa,0.0,0.573817721241688,0.057783867614040654,0.0,0.0,0.0,0
ave,febre,0.1999427961800464,0.0,0.08438070403714208,0.15672003644750454,0.689655172413793,0.0,1
gato,febre,0.6365449928088518,0.0,0.06866064921169353,0.13620377549749974,1.0,0.06666666666666667,1
ave,saudavel,0.0,0.0,0.021336510831950185,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02431027060268964,0.054293287506192,0.689655172413793,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.03450720543421359,0.7401805291623295,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03856212457007571,0.04009176202184794,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9755719064918793,0.03710073942337034,0.6799059822199776,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.0303229469326744,0.048581231684902915,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.0305152033838972,0.0588420413435653,1.0,0.0,0
bovino,febre,0.2866115577795558,0.0,0.09822377789096448,0.2211396631140089,1.0,0.1,1
ave,saudavel,0.0,0.0,0.019528582443330274,0.018539188381754723,0.3448275862068965,0.0,0
gato,atividade_intensa,0.0,0.6644537655263796,0.05670853172914957,0.0,0.0,0.0,0
ave,hipotermia_choque,0.6276096486383125,0.0,0.1660389598695028,0.9014678721794439,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.027586605843139038,0.025602501311234982,1.0,0.0,0
bovino,febre,0.5557582645405432,0.0,0.09645525720143867,0.1345455595095053,1.0,0.1,1
ave,saudavel,0.0,0.0,0.027850310195007964,0.0,0.0,0.0,0
cao,febre,0.16052482607231933,0.0,0.12667022148967455,0.1038577982036315,1.0,0.06666666666666667,1
coelho,saudavel,0.0,0.0,0.039753599133372064,0.019726402092554718,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.026259049493239123,0.0520806608826857,1.0,0.0,0
coelho,letargia,0.0,0.0,0.04102504729955011,0.0,1.0,0.0,1
coelho,atividade_intensa,0.0,0.3991564247041761,0.06999864600019919,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.03078654469798355,0.020178263081584102,1.0,0.0,0
bovino,atividade_intensa,0.0,0.3543340983759251,0.04643453045995183,0.0,0.0,0.0,0
gato,atividade_intensa,0.0,0.5581678046773277,0.060757625570301885,0.0,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.05847614865846588,0.8437975506953785,0.0,1.0,1
ave,atividade_intensa,0.0,0.6152594895685608,0.06651423322758496,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.023324700711525845,0.017622244728200842,1.0,0.0,0
gato,febre,0.3782829104411307,0.0,0.06520128146462986,0.1045217086240432,1.0,0.06666666666666667,1
bovino,letargia,0.0,0.0,0.0400813886756554,0.0,1.0,0.0,1
coelho,hipotermia_choque,0.5184676117952449,0.0,0.2681732107928952,0.9111305678974123,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.03589883442367084,0.02399215783457065,1.0,0.0,0
bovino,atividade_intensa,0.0,0.40726120556532086,0.04695104668810974,0.0,0.0,0.0,0
bovino,hipotermia_choque,0.6861472832711684,0.0,0.2175267272537339,0.8336911523414641,0.0,0.0,1
bovino,febre,0.8131129194724072,0.0,0.09918976954230575,0.2113304563433135,1.0,0.03333333333333333,1
bovino,saudavel,0.0,0.0,0.028139927550431296,0.03605348433041522,1.0,0.0,0
bovino,hipotermia_choque,0.4378732494478754,0.0,0.23326652571818718,0.8344460583627562,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.029044594927335462,0.10570828126687659,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.046903174344530195,0.016193908946810054,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.03378297211304483,0.13119431083409028,1.0,0.0,0
gato,letargia,0.0,0.0,0.027460649606825784,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.02289175940393082,0.02946344565538561,1.0,0.0,0
gato,atividade_intensa,0.0,0.5788729270726918,0.052337175565945686,0.0,0.0,0.0,0
gato,febre,1.0,0.0,0.06886708682427561,0.15692692780987127,1.0,0.06666666666666667,1
cao,taquicardia_repouso,0.0,0.8586595600870048,0.04956661168770252,0.7601986528637832,0.0,1.0,1
ave,febre,0.14811145856803876,0.0,0.07766913570444879,0.2006409288323926,0.8620689655172414,0.03333333333333333,1
ave,saudavel,0.0,0.0,0.020730528956376143,0.0,0.0,0.0,0
cao,letargia,0.0,0.0,0.045333521282001445,0.0,1.0,0.0,1
cao,taquicardia_repouso,0.0,0.8539143949712966,0.05221736458166323,0.7230088427970278,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.054798279133595224,0.8259805397590587,0.0,1.0,1
bovino,taquicardia_repouso,0.0,0.924619568787822,0.051627400009655044,0.6535323102398096,0.0,1.0,1
gato,saudavel,0.0,0.0,0.023054808353926943,0.0358237466672755,1.0,0.0,0
cao,saudavel,0.0,0.0,0.038905642004918285,0.0,1.0,0.0,0
bovino,febre,0.607379344930185,0.0,0.10468494037744008,0.1904914614367853,1.0,0.13333333333333333,1
bovino,letargia,0.0,0.0,0.02794479178191134,0.0,1.0,0.0,1
cao,taquicardia_repouso,0.0,0.8522820534902942,0.04700016193975098,0.7452071142152419,0.0,1.0,1
ave,saudavel,0.0,0.0,0.022887597785919776,0.06750014994307418,0.0,0.0,0
gato,saudavel,0.0,0.0,0.022848101719840204,0.0,0.689655172413793,0.0,0
ave,saudavel,0.0,0.0,0.022316567180401786,0.0,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.025765985548368637,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02155483892536122,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.036316041882987156,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04048838783356785,0.060889637782347794,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03663100734260367,0.025210829484686448,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8636735517188054,0.04287051539682649,0.7833860340771832,0.0,1.0,1
gato,hipotermia_choque,0.3448453207926616,0.06039537584886001,0.18690221243430194,0.8878590666221575,0.0,0.0,1
coelho,letargia,0.0,0.0,0.04947208803136181,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.024979544525772775,0.059777607614517225,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.030762933913360175,0.0,0.689655172413793,0.0,0
bovino,letargia,0.0,0.0,0.03633738136078838,0.0,1.0,0.0,1
bovino,letargia,0.0,0.0,0.04200921355324835,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.019662116938917507,0.046381977407206065,1.0,0.0,0
coelho,atividade_intensa,0.0,0.2836368837102765,0.061324426269413874,0.0,0.0,0.0,0
ave,letargia,0.0,0.0,0.028620829552605538,0.06013285951924985,1.0,0.0,1
ave,saudavel,0.0,0.0,0.02651313951892484,0.0031638777377838156,0.0,0.0,0
cao,saudavel,0.0,0.0,0.03510774977922766,0.0046127419823777105,1.0,0.0,0
cao,febre,0.17206933214499043,0.0,0.13590718523400586,0.15405801759817905,1.0,0.16666666666666666,1
bovino,febre,0.8093701391006884,0.0,0.08721143957772153,0.1036869326965586,1.0,0.03333333333333333,1
bovino,febre,0.2894514688914853,0.0,0.1022046069886827,0.21200128387174044,1.0,0.13333333333333333,1
coelho,atividade_intensa,0.0,0.3755784397868491,0.06585875277443624,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.03233436139870942,0.0,1.0,0.0,0
gato,hipotermia_choque,1.0,0.17243356188816739,0.22558535205624156,0.8791010248205009,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.029300927171661436,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.03833382286564597,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02186536104861657,0.0,0.0,0.0,0
gato,febre,0.525943657770231,0.0,0.06680205385305234,0.14710418849455376,1.0,0.03333333333333333,1
ave,atividade_intensa,0.0,0.5077225976295965,0.04222449320159491,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02352125424901561,0.0017179268587171892,0.17241379310344826,0.0,0
bovino,febre,0.15077455692947228,0.0,0.11867031565673392,0.11331786992791915,1.0,0.26666666666666666,1
ave,febre,0.2137798657172425,0.0,0.08369962077058671,0.1491112115781945,0.3448275862068965,0.0,1
ave,atividade_intensa,0.0,0.6151841842354338,0.05579338343427375,0.0,0.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.05202546219926823,0.7836740154152281,0.0,1.0,1
cao,saudavel,0.0,0.0,0.04861972792415461,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.028125314836045846,0.02560722083142597,0.0,0.0,0
coelho,febre,0.7972896708389878,0.0,0.13801870513375014,0.11561102489890562,1.0,0.03333333333333333,1
coelho,letargia,0.0,0.0,0.044978829301910016,0.011922685991012316,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8211696684636653,0.045048483123041445,0.7928111686699683,0.0,1.0,1
ave,febre,0.16470025173361336,0.0,0.05610072661995323,0.18146806420779937,0.689655172413793,0.0,1
cao,febre,0.33809682120375983,0.0,0.13428310326297896,0.12876983003467757,1.0,0.1,1
gato,taquicardia_repouso,0.0,1.0,0.05065690426794279,0.7604898697009549,0.0,1.0,1
coelho,atividade_intensa,0.0,0.3337106886192698,0.06007774230311618,0.0,0.0,0.0,0
cao,hipotermia_choque,0.5511607650219257,0.0,0.3074995820325413,0.8612408271235875,0.0,0.0,1
ave,saudavel,0.0,0.0,0.0242096025560542,0.0,0.0,0.0,0
gato,letargia,0.0,0.0,0.02342674704163496,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.03405360131194748,0.037235271230593336,0.689655172413793,0.0,0
coelho,saudavel,0.0,0.0,0.04478573075444414,0.03942354105379875,0.3448275862068965,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.039761432981276094,0.7549365123492442,0.0,1.0,1
ave,letargia,0.0,0.0,0.02910173834089247,0.10080823795624938,1.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.05152840672887311,0.7876952816058653,0.0,1.0,1
gato,atividade_intensa,0.0,0.5412903731310741,0.050374680581515396,0.0,0.0,0.0,0
gato,febre,1.0,0.0,0.06068948682675082,0.14133677693284252,1.0,0.0,1
gato,febre,0.723961852736215,0.0,0.07586638959196185,0.14562101962396456,1.0,0.0,1
ave,letargia,0.0,0.0,0.0334168718431736,0.13745019987716478,1.0,0.0,1
coelho,hipotermia_choque,0.16990606352338022,0.0,0.2821568388016389,0.9082064917596437,0.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.048344103970327956,0.7693300902920882,0.0,1.0,1
cao,febre,0.1640999132952874,0.0,0.1333138986965732,0.27667740028110377,1.0,0.26666666666666666,1
bovino,febre,0.1213685479437554,0.0,0.12020886453482904,0.035113459604420916,1.0,0.2,1
coelho,taquicardia_repouso,0.0,0.8224794252183218,0.04748136379949792,0.8439484260064024,0.0,1.0,1
gato,hipotermia_choque,0.5283939442848848,0.03441532795774482,0.17793393828648912,0.8557798896055248,0.0,0.0,1
cao,atividade_intensa,0.0,0.39152906438824364,0.05838684022445346,0.0,0.0,0.0,0
bovino,hipotermia_choque,0.16587014372742215,0.0,0.26080651629882373,0.8186509028075808,0.0,0.0,1
gato,taquicardia_repouso,0.0,1.0,0.049950257633179666,0.787246655775363,0.0,1.0,1
ave,atividade_intensa,0.0,0.5323774958446794,0.046931376723376717,0.0,0.0,0.0,0
cao,letargia,0.0,0.0,0.04513951967923312,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.03566310822723828,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.021467794711773878,0.0011506737940942813,0.3448275862068965,0.0,0
gato,saudavel,0.0,0.0,0.02284664221978035,0.0,1.0,0.0,0
bovino,hipotermia_choque,0.3323035234232161,0.0,0.2263151603621231,0.8377993731060208,0.0,0.0,1
ave,hipotermia_choque,0.36331055057908657,0.0,0.17569751685259863,0.9061604698140961,0.0,0.0,1
cao,febre,0.18258646801442868,0.0,0.10764930155938289,0.20766660399310632,1.0,0.03333333333333333,1
cao,saudavel,0.0,0.0,0.03775036527915366,0.0,1.0,0.0,0
bovino,febre,0.784019718223476,0.0,0.08151829769287931,0.0784422396310469,1.0,0.0,1
coelho,letargia,0.0,0.0,0.04373990545073612,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.024249908372461642,0.006244445155575873,1.0,0.0,0
gato,saudavel,0.0,0.0,0.020195126560747477,0.011540310104037554,0.689655172413793,0.0,0
gato,hipotermia_choque,0.8653815589936167,0.0,0.17049144552810097,0.8975014453653074,0.0,0.0,1
cao,saudavel,0.0,0.0,0.04555447591666518,0.00032562161496829667,1.0,0.0,0
coelho,atividade_intensa,0.0,0.37156473957454406,0.0460918408112857,0.0,0.0,0.0,0
cao,taquicardia_repouso,0.0,0.8354061977792917,0.04857792221870858,0.7486146233767761,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.040710672703791535,0.1143873168370213,1.0,0.0,0
bovino,hipotermia_choque,0.5504555483243128,0.0,0.2365748450949241,0.8437317794785397,0.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8563754393502805,0.0465465609289182,0.7731649847616269,0.0,1.0,1
coelho,taquicardia_repouso,0.0,0.7916056475538489,0.050269947288077564,0.7902260856995701,0.0,1.0,1
cao,saudavel,0.0,0.0,0.043870057250664465,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03987900456782826,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.02286565692126767,0.0,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.042398764079790756,0.831892660731797,0.0,1.0,1
cao,saudavel,0.0,0.0,0.039476864392856144,0.06589731596604886,1.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.0486221679810347,0.7732564255621069,0.0,1.0,1
ave,letargia,0.0,0.0,0.019775735224455,0.1217389918263726,1.0,0.0,1
gato,saudavel,0.0,0.0,0.021780419142709104,0.04345865347728728,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04100920112488552,0.030077705660030984,1.0,0.0,0
gato,saudavel,0.0,0.0,0.01943777060902122,0.003485587867355644,0.689655172413793,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.04317558521845709,0.8216609007862459,0.0,1.0,1
gato,taquicardia_repouso,0.0,1.0,0.055615381343607856,0.7619151089903579,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04349989242843308,0.019843252797442368,0.689655172413793,0.0,0
coelho,saudavel,0.0,0.0,0.039137794690331074,0.003087617640202933,0.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.04520664389342866,0.6720289051201004,0.0,1.0,1
cao,hipotermia_choque,0.2886018158872945,0.0,0.23159399658081162,0.8596036985474674,0.0,0.0,1
cao,atividade_intensa,0.0,0.36145574658619495,0.04484840870117753,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.02484746964430209,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.021215509967216717,0.03652291960025145,0.3448275862068965,0.0,0
